what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098435541
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098436269
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098436622
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098439465
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098442711
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098443622
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098443951
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098446578
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098450624
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098451245
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098451692
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098454492
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098457499
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098458069
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1469098461798
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098462859
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098463258
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098466558
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098484650
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098484976
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098489739
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469098493375
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098495268
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098496149
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098496466
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098499220
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098503178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1469098504632
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1469098506549
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098507425
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098507838
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098508646
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469098511853
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098514079
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098514865
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098515171
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098520093
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098523775
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098524376
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098524701
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098527588
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098531148
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098532028
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098532313
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098534577
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098537791
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098538264
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098538521
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098542937
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098546877
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098547354
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098547607
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098549911
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098553208
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098553775
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098554049
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098556884
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098560242
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098560856
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098561320
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098564256
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098568181
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098568865
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098569254
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098571885
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098574441
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098575629
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098576347
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098576990
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098580395
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098580975
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469098583545
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098585611
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1469098587540
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098590232
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1469098591871
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098593184
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098593933
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098597399
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098600633
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098601756
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098602117
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098604510
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098607655
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098608137
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098608478
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098610942
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098616193
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098616719
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098617044
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098620726
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098625696
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098626473
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098626772
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098629198
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098633109
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098633591
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098633932
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098637203
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098640181
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469098640666
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098641680
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098643034
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469098645671
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469098648254
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098648997
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469098652049
