what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469604659468
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469604660810
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604661844
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1469604661865
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604743412
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604771967
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604773695
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604776497
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604800239
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604801615
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604802634
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604803803
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604922939
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604924555
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604924639
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469604943175
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469604946898
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469604947980
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604948328
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604973523
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1469604976908
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469604978102
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604981993
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1469604982024
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469604995036
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605002773
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605003163
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605011951
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605012592
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605018393
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605019822
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605073206
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605075175
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605076087
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469605086047
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605107154
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605109501
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605173526
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605187654
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605188267
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605190250
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605208300
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605260906
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605263303
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605264930
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605267442
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605363150
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605372140
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605382216
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605423630
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605438684
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605680367
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469605701604
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605703622
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.cut",1469605716988
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.cut",1469605720526
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605721692
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469605726023
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469605730999
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605734605
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605743729
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605743991
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605750785
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605756168
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605767391
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605770599
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605770863
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605849880
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469605873503
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469605909583
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605910783
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605911622
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605913013
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605914850
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469605929903
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.cut",1469605964338
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605966005
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469605970311
