what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576005287
closed,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576005287
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576006120
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576008371
closed,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576008371
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576009055
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576009779
closed,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576009779
activated,editor,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.CompilationUnitEditor",1471576010721
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471576014566
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576016199
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576018050
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471576031236
activated,editor,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1471576032431
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576033459
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1471576033497
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471576034463
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576053809
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471576071880
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471576074739
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576076655
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576079619
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471576080536
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576086116
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576086913
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576087704
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576096778
activated,view,org.eclipse.jdt.ui,3.8.0.v20110913-2000,"org.eclipse.jdt.ui.PackageExplorer",1471576098594
opened,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471576103517
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471576103547
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576105902
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576106012
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576110254
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576112567
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576115468
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576116985
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576117525
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576125495
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471576149076
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576154589
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576155467
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576156210
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471576179724
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471576184669
