what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781990875
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781991172
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781991464
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781991811
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781992176
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476781992515
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1476781994011
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1476781995070
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1476782011311
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782011937
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782017494
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782018982
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782019414
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782019746
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782020190
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782020718
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.undo",1476782021377
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1476782023128
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782023788
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782075591
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782077426
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782077524
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782078970
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782080125
closed,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1476782080235
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20110511-0800,"org.eclipse.team.cvs.ssh2",1476782080825
