what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.ui",1470277036013
started,bundle,org.eclipse.mylyn.context.core,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.core",1470277036014
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui",1470277036015
started,bundle,org.eclipse.mylyn.team.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.team.ui",1470277036018
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1470277036019
started,bundle,org.eclipse.wst.html.ui,1.0.600.v201104211436,"org.eclipse.wst.html.ui",1470277036020
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.400.v201104190230,"org.eclipse.wst.jsdt.web.core",1470277036021
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.400.v201103080228,"org.eclipse.wst.jsdt.web.ui",1470277036022
os,sysinfo,,,"win32",1470277036028
arch,sysinfo,,,"x86_64",1470277036028
ws,sysinfo,,,"win32",1470277036028
locale,sysinfo,,,"zh_CN",1470277036028
processors,sysinfo,,,"4",1470277036028
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1470277036028
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1470277036028
java.specification.name,sysinfo,,,"Java Platform API Specification",1470277036028
java.specification.vendor,sysinfo,,,"Oracle Corporation",1470277036028
java.specification.version,sysinfo,,,"1.7",1470277036028
java.vendor,sysinfo,,,"Oracle Corporation",1470277036028
java.version,sysinfo,,,"1.7.0_01",1470277036028
java.vm.info,sysinfo,,,"mixed mode",1470277036028
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1470277036028
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1470277036028
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1470277036028
java.vm.specification.version,sysinfo,,,"1.7",1470277036028
java.vm.vendor,sysinfo,,,"Oracle Corporation",1470277036028
java.vm.version,sysinfo,,,"21.1-b02",1470277036028
started,bundle,org.eclipse.core.variables,3.2.600.v20110711,"org.eclipse.core.variables",1470277037072
error,log,,,"Unable to update index for local-nexus|http://114.215.190.138:8081/nexus/content/groups/public/",1470277037618
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1470277038162
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1470277038509
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1470277061892
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1470277063434
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1470277064455
closed,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1470277064577
stopped,bundle,org.eclipse.team.cvs.ssh2,3.2.300.I20110511-0800,"org.eclipse.team.cvs.ssh2",1470277065127
stopped,bundle,org.eclipse.jsch.ui,1.1.400.I20110823-0800,"org.eclipse.jsch.ui",1470277065128
stopped,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1470277065129
stopped,bundle,org.eclipse.team.cvs.ui,3.3.500.I20110912-1300,"org.eclipse.team.cvs.ui",1470277065129
stopped,bundle,org.eclipse.team.cvs.core,3.3.500.I20110912-1300,"org.eclipse.team.cvs.core",1470277065131
