what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589607202
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589607404
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589608473
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471589616963
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589618905
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589619638
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589620539
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589623257
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589633771
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589641738
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589642786
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1471589650653
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589698661
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589702908
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589706380
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589725432
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589749481
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589786156
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589796923
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589799601
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589802843
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589805122
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589818180
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589828216
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589830006
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589830172
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589831265
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589840260
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589840334
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471589854793
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589855445
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589861440
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589864322
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589865547
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471589872881
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589873458
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589879099
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589879984
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589880863
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589882134
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471589882783
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589885603
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589941801
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589942038
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471589942203
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1471589985055
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471589985806
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589987059
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471589991515
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471590010427
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590031156
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471590037368
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590038743
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590039359
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471590049025
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590052146
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590053525
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590054115
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590060241
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590061816
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590062846
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590066818
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590071903
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590072900
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590075730
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590076409
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590083610
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590084246
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590090832
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590092577
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590096213
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590098820
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590099538
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590104156
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471590106485
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590123880
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590124688
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590126794
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590127628
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590131178
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471590135260
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590136015
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471590138761
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471590147636
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590179074
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590179830
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590180667
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590181480
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590182416
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590185970
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590187452
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590281219
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471590282638
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471590295988
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591542645
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591545527
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591561498
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591562808
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591564880
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591571520
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591576472
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591577450
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591597225
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591598381
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591610865
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591611859
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591616145
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591629111
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591770378
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591771098
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591790066
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591802839
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471591807077
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592166933
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592203557
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592416225
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592423030
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592530002
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592537423
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592704280
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592706704
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592846858
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471592847937
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471593533741
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594085923
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594089685
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594095253
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471594097679
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594106060
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594121163
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594121208
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594122421
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594131994
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1471594132023
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594138385
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471594169582
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1471594174098
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1471594178009
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1471594179359
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594180128
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594184471
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594190768
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594191546
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471594209278
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471594210503
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594211445
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594212455
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594220320
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1471594220349
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594223434
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594227176
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594259008
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594263481
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594264426
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594274688
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1471594284793
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1471594327454
