what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469520949784
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469520954008
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520970156
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520970860
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469520972068
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520975714
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520977490
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469520978063
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469520978784
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469520979172
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469520981350
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469520981765
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469520984889
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469520989638
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520998812
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469520999311
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1469521000540
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469521003512
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469521004162
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469521005821
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521006174
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521022903
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521031619
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521035737
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521037095
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.findReplace",1469521037117
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.paste",1469521038345
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521041261
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.edit.copy",1469521043170
executed,command,org.eclipse.ui.workbench.texteditor,3.7.100.v20110816-0800,"org.eclipse.ui.edit.text.delete.line",1469521043886
executed,command,org.eclipse.ui,3.7.100.v20110711-2027,"org.eclipse.ui.file.save",1469521044504
deactivated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521044862
activated,workbench,org.eclipse.ui.workbench,3.8.0.v20110909-1954,"",1469521052940
